artist_familiarity,artist_hotttnesss,artist_id,artist_latitude,artist_longitude,artist_name,artist_terms,artist_terms_freq,release_id,song_id
326699728,305074263,ARTFLEU1269FCD1FE3,0,0,Ana Bekuta,pop folk,1,667517,SOQPJUL12AB0189379
458055179,371760895,AR0LVFQ1187B9A84E0,40.71455,-74.00712,Jason Miles,jazz fusion,0.982156256,150501,SOMBQEO12A8C135018
618002715,349476327,ARU9KWP1187B98B2A7,0,0,Busdriver,alternative hip hop,0.871237163,105115,SOCQWKZ12A8C13CE4C
465194733,36228409,ARZ05QG1187FB3843E,31.55379,-90.10785,Byther Smith,chicago blues,1,142192,SONETAN12A58A7ACEB
483703807,351624469,ARTEGHH1187FB435C8,0,0,Bebo & Cigala,latin jazz,1,296995,SOKEXTF12A8C13AE7E
633817882,354725755,ARASSX21187FB528B7,52.8029,-2.10633,Bizarre Inc,breakbeat,0.928908881,146503,SOUJISW12CF4E09416
574400789,446071584,ARRH2S81187B98C8AA,43.07295,-89.38669,Bongzilla,stoner metal,1,223472,SOJKDKH12A58A761A2
44104996,353000688,ARSF4161187B9B449F,0,0,The Gone Jackals,blues-rock,0.796353591,457879,SOTWWBZ12AB01845E0
334628878,173067999,AR87OXB1187FB39E0B,0,0,The Willis Brothers,western swing,1,816840,SOKZTUH12AB018B938
560411686,341904574,ARCLCFS1187B9AE476,-23.56287,-46.65466,Laurindo Almeida / Carlos Barbosa-Lima / Charlie Byrd,latin jazz,0.970341277,319844,SOQDTZG12A8C1442E3
406166635,27238546,ARWAPYC1187FB3FCAF,0,0,S.U.P,doom metal,1,333103,SOIFOLA12AB017CDA1
62799739,365339653,ARILV5E1187B9959C8,0,0,Boogie Pimps,hard house,0.877277288,775316,SOKHVZO12AB0184C4D
453171007,3008559,ARHSAFX1187B98E89A,31.1689,-100.07715,Brian Keane,world beat,0.852164388,599989,SOMISOP12AC468D9D5
583773265,343275661,ARGR9FY1187FB4D0E7,0,0,Aberdeen,twee pop,0.836620552,80339,SOOZKNQ12A6D4F6FD4
918451789,819588282,ARVG4OK1187B9B6BD3,0,0,The Killers,rock,1,624887,SOGOQGE12AB0182907
73699197,47722519,ARGCY1Y1187B9A4FA5,36.16778,-86.77836,Gloriana,teen pop,0.97699572,726003,SOWTIDJ12AB018808C
511000944,366743932,ARYFROT1187B9B78C2,0,0,Butterfly Temple,doom metal,0.964861054,811387,SONIHLC12AB0187B0C
422971308,317248425,ARIN12F1187FB3E92C,30.24216,-89.60586,Grant Geissman,smooth jazz,1,460988,SOLBHCO12AB018769A
50039601,314882184,ARMZ4PD1187B9ACBCD,0,0,20/20,power pop,1,590998,SOVZVPT12AB018A59E
429544942,322468155,AR0CWSC1187B9AFE3F,0,0,JosA(c) Augusto,latin pop,0.843518768,509285,SOZWDHS12AB0188A33
693009204,498668875,ARD5K161187B9AC784,51.27562,0.17898,Orbital,techno,1,2016,SOFSKON12A8C13B3B5
81592342,555138322,ARUZRFN1187B98AC05,0,0,Bone Thugs-N-Harmony / Akon,gangster rap,0.946255702,74586,SOBOCAG12A6BD55D56
646618529,442652003,ARSTH0R1187B98951E,0,0,Moonsorrow,viking metal,0.972187827,312976,SONCYFS12A8C14261E
747708669,52040786,ARSL5SP1187B9A7AE0,34.05349,-118.24532,N.W.A.,gangster rap,0.882434774,160605,SOTNBNN12A6D4F6CC7
783458021,5890868,ARCE0H01187B9AF741,0,0,Rage Against The Machine,rap metal,0.999859221,282493,SOXZLDX12A58A7CE52
362800142,282286406,ARW4AGO1187FB4F107,33.45081,-90.645,Jazz Gillum,chicago blues,1,161810,SOEESQT12A8C13C7D5
847081688,625080481,ARZWK2R1187B98F09F,0,0,Rise Against,hardcore punk,0.947856132,559004,SOSKUNI12AB0187F12
499939221,374449431,ARDOOH01187B991055,0,0,Ultraviolence,gabba,1,681616,SOSLFMU12AB018FFEA
829135422,558298348,ARMBTFC1187FB56343,0,0,Korn,rap metal,0.921075999,405643,SOOKISK12AB0180667
430024987,353034056,ARBH0MS1187FB36311,0,0,Sir Neville Marriner,requiem,1,152247,SOVGBEK12A8C134E04
737540403,441355562,ARTXEZN1187B9B8190,62.19845,17.55142,Agnes,europop,0.888781506,644965,SORJOMF12AB0186F78
679519208,491828704,ARBM57Q1187B9AF97C,34.05349,-118.24532,James Horner,rock,1,64098,SOVTGXQ12A6D4FB9CA
720808698,467133519,ARED2DG1187FB3CB4D,0,0,Tantric,post-grunge,1,570488,SOLKTEK12AB018BE1A
780461749,574274731,ARMQHX71187B9890D3,0,0,Mastodon,alternative metal,0.999863626,223563,SODYZIU12A8C13FBD9
400433514,266275286,ARNIFX51187FB418EA,0,0,Xcultures,gabba,0.942755424,466577,SOJRCDU12AB0189D27
599019959,374862616,AREW1KO1187B98E42E,0,0,The Irish Tenors,irish folk,1,785416,SOBMHTY12AC9097B7C
843526543,750311503,ARUJ5A41187FB3F5F1,0,0,U2,dance rock,1,53563,SOZWHVZ12A6D4F90E7
454709911,292801539,ARE2BVT1187B9AC9A2,0,0,Little Joe,soul jazz,0.969186075,508052,SOQAHUW12AB0181F04
829135422,558298348,ARMBTFC1187FB56343,0,0,Korn,rap metal,0.921075999,282711,SOVHRBI12A81C22E02
521712214,351345077,AR97EHA1187B98AD5F,30.33138,-81.6558,Blind Blake & The Royal Victoria Hotel Calypsos,country blues,1,443790,SOHULHF12AB017F6CF
566796475,388112774,ARFTMGO1187B9A777A,43.64856,-79.38533,Percy Faith,instrumental pop,0.939271597,708314,SOFWWGY12AB0185BC5
717991696,497711444,AR5J8XN1187B9B712E,0,0,Extreme,funk metal,0.887026978,27997,SOEETVW12A6D4F93B8
609816403,560380805,AR4B3RX1187B9A868A,0,0,Alexandre Desplat,soundtrack,1,263915,SOJTIKK12A8C13B15E
621213511,37425994,ARE1N571187B98A47D,51.50632,-0.12714,Prozak,rap,1,585535,SOQBQWN12AB0186782
589259678,389589781,AR8XG9J1187FB418C1,33.54243,-90.53727,Jerry Butler,chicago soul,0.930691919,428274,SOKLQWF12A8C1423F2
411875463,295889812,ARHSS201187B98A8CC,0,0,Yvette Horner,chanson,1,150354,SORQLMX12A8C133FCD
586000058,409550595,AR02PUA1187FB52574,0,0,Delta 9,gabba,1,556140,SOCLQKJ12AF72A4AB0
804523521,586433379,AR6892W1187B9AC71B,0,0,Placebo,british pop,0.999766449,314,SODWXQV12A6310F10D
515044056,316692162,ARGNGRI11E2835D567,0,0,Tam Tam Go!,pop rock,0.873697928,157419,SORKRKK12A8C13C12F
444926413,344814469,ARQDYV0119B866800F,0,0,Gertrudis,big beat,0.956568016,448373,SOQPPKZ12A58A7B1EC
588370653,413237884,ARN5W1B1187B98BE10,0,0,Warrior King,roots reggae,0.926108914,146292,SOXSUNF12A8C134195
711165787,466826993,ARBJSO81187B9BA09B,0,0,Soda Stereo,rock,1,509726,SOVRJYX12AB01844E1
510794577,394127577,ARETCTY1187FB4C033,0,0,LORE,trip hop,1,467695,SOMOHEI12AB018785F
690080124,466775622,ARQXR6R1187FB46FD6,0,0,Soul Asylum,hard rock,1,287672,SOOGRLD12A8C132B2F
342558954,292656454,ARP8TSJ1187FB54852,0,0,Carl Doy with NZSO,progressive house,1,662561,SODAEVD12AB01886BB
626436382,374271174,AR3PN3R1187FB4CEBD,18.01571,-76.79731,Horace Andy,roots reggae,1,206882,SOAESJW12A8C137CC2
39413854,291539727,ARQGYP71187FB44566,34.31109,-94.02978,Jimmy Wakely,classic country,1,493266,SOHCYVK12AB017BBF2
341937434,244243643,ARHVU591187B99F46A,0,0,The Nightraver & The Magican,gabba,0.999155923,577462,SOCWXYM12AB018BDF3
583231605,411448143,ARV2V751187FB4330F,40.14323,-74.72671,Rah Digga (Featuring Outsidaz),hip hop,1,611258,SOSYVIZ12A8C141964
686988955,606630152,ARX9YIP1187B98A656,0,0,RUN-DMC,hip hop,1,293884,SOTVEKK12A8C1392E1
386291901,367639871,ARPPURC1187B990FB7,0,0,Bert Kaempfert And His Orchestra,orchestra,0.943410839,47335,SOHGAJH12A6D4F8F58
635757022,379436972,AR0X3JJ1187FB3A9A7,0,0,Hank Locklin,honky tonk,1,692436,SOCTSJA12AC9618325
418610662,283699176,ARYECMK1187FB5C081,0,0,Lady May,hip hop,1,783225,SOTYCYE12AC468AA08
808784962,593624366,AR74Q3R1187B9B24C3,0,0,Nightwish,sympho black metal,0.999713741,386120,SOAKXET12CF5F86E71
698770478,399451724,AR1PCLK1187FB5BBFF,40.14323,-74.72671,Angelo Badalamenti,chill-out,0.916559613,63865,SOYDHCW12A6D4F9A2E
446256667,346357522,AR0G47L1187B98CC6D,50.91552,0.48883,Frank Chacksfield,orchestra,0.976514122,582102,SOGBJSK12AB018D052
332148785,317504856,ARKUP6H1187FB3F8E3,0,0,Cesar Camargo Mariano/Helio Delmiro,latin jazz,0.918119409,165664,SOSTFTW12A8C13B84A
473626728,378498493,ARHRP6Q1187FB3F016,43.04181,-87.90684,Buzzhorn,post-grunge,1,762292,SOLHFZF12AB018AB3E
80113645,605507136,AR10USD1187B99F3F1,0,0,Silverstein,post-hardcore,0.999818045,128122,SOZEHMC12A6D4F9F30
609538992,482131081,ARTW7I31187B9A4CA9,0,0,!!!,dance-punk,0.985856331,532741,SOYHNTG12A6D4F5703
62570763,233131687,ARQCMZ01187B99342C,0,0,The Secret Life of Teenage Girls,grindcore,0.993865493,530802,SOGBRIU12A582A214C
668509447,50654532,ARSZ6MA1187FB43D29,0,0,The Notorious B.I.G.,gangster rap,0.937520268,327425,SOLCPEB12A58A7BF47
787098356,634412385,ARDIBRT1187B9AF176,0,0,Led Zeppelin,blues-rock,0.998128657,171820,SOFOGMR12A8C140FFF
655359115,405031298,ARY80281187FB3E380,56.65286,-3.99667,Sandi Thom,british pop,0.912323738,382970,SOBJYXZ12A8AE45FF1
305523628,257496328,ARXSPYZ1187B98972A,36.2929,-95.15261,Carl Belew,rockabilly,1,663608,SOGJSEF12AB01847D4
60542429,409292117,ARR2TI31187FB380FE,0,0,The Field Mice,twee pop,0.883212566,216819,SOCVGQS12A8C13D7DF
426683814,333154508,ARNILB71187B99EC88,34.05349,-118.24532,Billy Higgins_ Bob Berg_ Cedar Walton_ Tony Dumas,hard bop,0.971733255,281210,SOGVRHK12A8AE47FFB
421792253,319209721,AR0OEYB1187FB4A81E,53.93063,-1.20788,Catherine Howe,chill-out,0.908385159,495430,SOGGYSM12A58A79111
483243067,324430892,ARH4N0N1187FB3E1F1,0,0,Malkit Singh,broken beat,0.969921695,99987,SOHCENZ12A8C13AC85
415784608,307902094,ARDQO721187FB3C6D9,0,0,Rodney O & Joe Cooley,miami bass,0.931449931,662558,SOIKVVS12AB0184063
708439814,623970266,ARIFGKC1187B9B04D5,0,0,Dean Martin,vocal,0.80351834,375715,SOYCTBG12A8C144341
612837504,482298832,AR4IWYN1187FB47DF6,37.28848,-121.94486,Strata,post-grunge,1,380099,SOMCCPJ12A8C142B6B
489280179,343605383,AR9YQN31187FB45B34,39.95227,-75.16237,James Darren,brill building pop,1,60518,SOVKCDB12A6D4FB2AB
564512291,3268453,ARV3IN31187FB4AAAE,0,0,Till West & DJ Delicious,funky house,0.907419918,345570,SOONOZL12A6D4FC475
535702528,384986117,ARCID1N1187FB51DA0,0,0,Carlos NuA+-ez,flamenco,0.807502753,441344,SOIHZMH12AB017DF93
633258331,49576633,ARKCTSM11F4C83C839,0,0,Igor Stravinsky,ballet,0.98622251,287318,SOCQJBX12AF72AA6F2
685125411,527066335,AR7JBP41187FB3EA8A,0,0,Gene Clark,country rock,0.991228695,285631,SOMWLCK12A8C135D69
616436885,409464909,ARAHQDS1187FB55275,0,0,Maysa,brazilian pop music,1,150516,SORHXYU12A8C13716B
66229871,379137556,ARALP6I1187B989E27,40.86034,-74.12374,The Shirelles,doo-wop,0.961606024,332859,SOEMLQO12AB01808B6
409827635,291883422,AR23EC41187FB4805D,40.14323,-74.72671,The American Boychoir,j pop,0.996956602,79227,SOITEVV12A6D4F5969
487220327,44974631,AR8JSAL1187FB3CE7E,0,0,JDS,happy hardcore,0.975264555,555209,SOWNSZY12AB0180BCF
842368944,604655128,ARL6FF81187FB5A916,0,0,Panic At The Disco,pop punk,0.916788516,512607,SOQKKPE12A8C13C2CD
44240829,258671268,AR9EZGO1187B9A401F,36.73112,-91.85307,Jan Howard,classic country,1,331289,SORJXPY12AB0182839
362358559,298372721,ARLDW6Z1187FB3F2A0,19.4319,-99.13285,Abraham Laboriel,jazz,1,552899,SOIRGRL12AB0186BC2
368134445,313665817,ARKA2YS1187B9A4060,0,0,"MichA""le Arnaud",chanson,1,34505,SOEGTAN12A6D4F8726
542512528,403784235,AR1QXAQ1187FB47FAC,0,0,Sticky Fingaz,hip hop,1,355081,SODTRPJ12A8C1377E9
384563593,30566262,ARKSBCO1241B9CE46E,0,0,Dame Joan Sutherland / New Philharmonia Orchestra / Richard Bonynge,bel canto,0.997119591,51405,SOKPFTZ12A6D4FA141
716854352,414236248,AR76DOS1187FB5AE78,0,0,The Jeff Healey Band,blues-rock,0.962148617,711137,SOFVRCJ12AB018B4DA
264713987,0,AR4OHL91187B9B2EB9,0,0,Angela Dimitriou,pop folk,1,291030,SORWMLD12A8C137D1A
559991415,362902986,AR6QQY41187B990574,56.46137,-2.96761,Danny Wilson,british pop,0.91052814,160060,SOFHQCR12A8C138A74
320855383,29127103,ARN8NCB1187FB49652,46.20835,6.1427,Lionel Rogg,early music,1,569125,SOCPGVG12AB018AA84
625157654,359757244,AREHMUC1187B98B91B,0,0,Java,musette,0.871822216,816238,SOYUFEN12AB018BF99
679654239,380756416,ARXG6L11187FB5695E,52.47859,-1.9086,SWAMI featuring Asuivre,downtempo,1,650697,SOLWQFA12AB01899E8
353911957,262798505,ARO2EDF1187B993BD8,0,0,The Black Velvet Band,irish folk,0.931358347,570453,SOAMXQV12AB018775F
6051397,420937755,ARU0HTX1187B98B4C6,34.05349,-118.24532,Lisa Lynne,chill-out,0.892937884,296873,SOENDOQ12A8C139A41
530791489,431839301,ARVMPJC1187FB3B954,0,0,Pe'z,argentine rock,0.884348391,163436,SOWHAEF12A8C13EF0C
68550363,446732968,ARDW5AW1187FB55708,42.78668,-96.92803,Shawn Colvin,country rock,0.975207319,424081,SOTTXNS12AB0187861
37248425,358893493,ARHNL9K1187FB5730C,0,0,Stephy Tang,cantonese pop,1,755801,SOXSLOL12AB0188039
581793766,401997543,ARD7TVE1187B99BFB1,0,0,Casual,hip hop,1,249138,SOQLGFP12A58A7800E
851417629,592614927,AR3JMC51187B9AE49D,28.53823,-81.37739,Backstreet Boys,teen pop,1,307477,SOPVXLX12A8C1402D5
593496044,404897336,ARPBNLO1187FB3D52F,40.71455,-74.00712,Tiny Tim,cabaret,0.859456677,627950,SOAOIBZ12AB01815BE
751629597,550212562,AR9AWNF1187B9AB0B4,0,0,Kenny G featuring Daryl Hall,instrumental pop,0.97940879,298719,SOZHPGD12A8C1394FE
480752276,417593317,AROGWRA122988FEE45,0,0,Christos Dantis,pop rock,1,281563,SOSLAVG12A8C13397F
637533386,310614282,ARMBR4Y1187B9990EB,37.77916,-122.42005,David Martin,screamo,0.922318762,671475,SOTTDKS12AB018D69B
545435239,387635478,ARQ9BO41187FB5CF1F,40.99471,-77.60454,John Davis,jazz fusion,0.985679067,251703,SOMVWWT12A58A7AE05
596845852,405352011,ARKULSX1187FB45F84,39.49974,-111.54732,Trafik,progressive house,1,274876,SOQVMXR12A81C21483
4074304,31853603,ARI2JSK1187FB496EF,51.50632,-0.12714,Nick Ingman;Gavyn Wright,jazz funk,0.967739727,282933,SODUJBS12A8C132150
421187326,310544672,AREDBBQ1187B98AFF5,0,0,Eddie Calvert,cool jazz,0.963882776,338931,SOBBXLX12A58A79DDA
524265131,372232889,AR7ZKHQ1187B98DD73,0,0,Glad,ccm,1,488293,SOTUKVB12AB0181477
18917567,0,ARBGXIG122988F409D,37.77916,-122.42005,Steel Rain,country rock,1,173863,SOOJPRH12A8C141995
47013483,320517791,AR7SMBG1187B9B9066,0,0,Los Manolos,flamenco,1,300163,SOBCOSW12A8C13D398
73699197,47722519,ARGCY1Y1187B9A4FA5,36.16778,-86.77836,Gloriana,teen pop,0.97699572,726003,SOQOTLQ12AB01868D0
531757816,335933116,AR36F9J1187FB406F1,56.27609,9.51695,Bombay Rockers,bhangra,0.913155629,102907,SOBKWDJ12A8C13B2F3
556566973,431824888,ARNNKDK1187B98BBD5,45.80726,15.9676,Jinx,breakbeat,1,464781,SOFNOQK12AB01840FC
654594982,396356237,AR62SOJ1187FB47BB5,0,0,Chase & Status,breakbeat,1,546323,SOGVQGJ12AB017F169
779838092,568350503,ARBEBBY1187B9B43DB,0,0,Tom Petty,heartland rock,1,542173,SOFFKZS12AB017F194
522197175,391370587,ARDR4AC1187FB371A1,0,0,Montserrat CaballA(c);Placido Domingo;Vicente Sardinero;Judith Blegen;Sherrill Milnes;Georg Solti,symphonic rock,0.932296176,293755,SOBAYLL12A8C138AF9
44259318,253785313,ARAGB2O1187FB3A161,0,0,Pucho & His Latin Soul Brothers,latin jazz,0.987489396,555533,SOLEYHO12AB0188A85
490009428,399537136,AREDL271187FB40F44,0,0,Soul Mekanik,tech house,0.962773509,339485,SOPEGZN12AB0181B3D
476747681,294053193,ARP6N5A1187B99D1A3,0,0,Mitch Ryder,blues-rock,0.864554183,615284,SOXILUQ12A58A7C72A
21492905,0,ARGSAFR1269FB35070,0,0,Blingtones,turnablism,1,769648,SOTCKKY12AB018A141
420966667,310661896,ARULZCI1241B9C8611,0,0,Luna Orbit Project,club,0.902697988,772527,SOSWKAV12AB018FC91
331874147,3228233,AR0IAWL1187B9A96D0,8.4177,-80.11278,Danilo Perez,latin jazz,1,92936,SONSKXP12A8C13A2C9
470212296,320086927,ARJIE2Y1187B994AB7,0,0,Line Renaud,chanson,1,272703,SOUPIRU12A6D4FA1E1
575674219,366820788,ARLTWXK1187FB5A3F8,32.74863,-97.32925,King Curtis,instrumental rock,1,56617,SODREIN12A58A7F2E5
713274972,377593082,ARNF6401187FB57032,40.79086,-73.96644,Sophie B. Hawkins,ballad,0.891101304,282914,SONWXQJ12A8C134D94
902062927,554633231,ARPFHN61187FB575F6,41.88415,-87.63241,Lupe Fiasco,hip hop,1,186934,SOWQTQZ12A58A7B63E
351182454,80166939,AR051KA1187B98B2FF,0,0,Wilks,hip hop,1,288454,SOLYIBD12A8C135045
510010871,378442737,AR8IEZO1187B99055E,0,0,Marc Shaiman,soundtrack,1,190811,SOINLJW12A8C13314C
451977717,331351565,AR558FS1187FB45658,0,0,40 Grit,nu metal,0.995807676,559989,SOGDBUF12A8C140FAA
837872047,532803542,ARVBRGZ1187FB4675A,0,0,Gwen Stefani,rock,1,1818,SORRZGD12A6310DBC3
589903022,420692588,ARWB3G61187FB49404,0,0,Steve Morse,blues-rock,0.915187711,219272,SODAUVL12A8C13D184
602868067,449002436,AREVWGE1187B9B890A,-13.442,-41.9952,Bitter End,stoner metal,0.891884438,560818,SOFCHDR12AB01866EF
493593024,341254769,AR2JD2Z1187B998A90,40.77735,-73.88137,Ethel Merman,vaudeville,1,715197,SOHUTDD12AB018A94F
634227165,443708895,AR7TTCH1187FB3F95C,34.60515,-98.38983,Leon Russell & New Grass Revival,blues-rock,0.919202212,395333,SOHNDEQ12A6D4F9FBE
806762596,580095045,ARF6ZTO1187FB3684F,0,0,Story Of The Year,screamo,0.9994248,138157,SOLCALW12A8C132870
44802055,369535728,ARPYBWQ1187B989C0D,0,0,Natural Elements,hip hop,1,15327,SOPOIQJ12A6701C8CF
6051397,420937755,ARU0HTX1187B98B4C6,34.05349,-118.24532,Lisa Lynne,chill-out,0.892937884,296872,SOUMWOQ12A8C13A949
720842183,444025681,ARUE3AK1187B9AC923,0,0,Neil Sedaka,brill building pop,1,307149,SOIUJEF12A8C13C878
360241801,279642625,AR6W9T51187B9A8B8E,0,0,Maurice Larcange,chanson,1,386702,SOXXFEW12AB017F2A8
758678715,557562472,ARQ05GM1187B990512,33.99604,-117.75801,A Static Lullaby,post-hardcore,1,658324,SOLUIMX12AB0189599
560557984,452789477,AR1Y2PT1187FB5B9CE,27.94017,-82.32547,John Wesley_ John Wesley,disco,1,463518,SODLRRT12AB0189535
56246685,354934743,ARXN7S71187B9941BE,0,0,Coph Nia,dark ambient,0.967844545,323381,SOCTPFZ12AAF3B45AE
578881704,444900149,AR1072G1187FB5B351,0,0,Tabu feat. Mitzib,cumbia,0.897178639,708200,SOPDILX12AF72AA3C2
628886848,310754057,ARXIIEY1187FB44EAF,35.14968,-90.04892,Nights Like These,doom metal,0.964111224,212353,SOMYOQU12A8C13C2B4
834564098,540216451,ARBUOOR1187B997391,0,0,Oasis,british pop,0.952425298,48411,SOWETWO12A6D4FA5F3
0,387635478,ARQ9BO41187FB5CF1F,40.99471,-77.60454,John Davis & Emma Doyle,jazz fusion,0.985679067,748222,SOFGVWR12A8C141D19
541077953,304547713,ARGC7FQ1187FB409CC,40.71455,-74.00712,Stew,cabaret,0.964134923,252341,SOADEBB12A8C1345D9
53915621,360648925,ARRS5961187B99F9DE,0,0,Jauida,male vocalist,0.869700238,588630,SORZLRP12AB017D68D
56412895,397775654,AR14CJ91187FB3A994,35.52069,-84.36354,Eddy Arnold,honky tonk,1,691036,SOMGTTY12AB0185986
842431482,526458224,ARJV0U41187B9AB715,0,0,All Time Low,pop punk,1,665347,SOIKYMH12AB0186452
29143326,150857762,AR502DZ1187B98F8E1,0,0,Brian Dullaghan,irish folk,1,678270,SOILUPR12AB0186FC1
571422802,423356106,ARWI6LR1187FB46E9F,43.57607,7.01815,Richard Galliano,tango,0.979051263,463706,SOAXGUT12AB0184D53
566024302,384601686,AR0AVIB1187FB37D01,0,0,Regina Belle,vocal jazz,0.932742729,282385,SOWHNGE12A8C133D07
528835698,343133497,AR7OCK81187B98D1F1,34.05349,-118.24532,Debbie Davies,blues-rock,1,597320,SOLULNS12A8C13008E
527078764,314428181,ARABFU01187FB46712,0,0,STEVE CAMP,ccm,0.975699059,104062,SOPMNJT12A8C13AC24
662945434,32815742,ARF88UQ1187FB5A3E9,37.77916,-122.42005,Jay Tee & Baby Bash,hard house,1,647842,SOPLBWU12AB01894DE
501125001,298269163,ARQZTGO11E8F5C0768,0,0,The Stolen Minks,dance rock,1,420785,SOJFCDO12AB01852EE
473963333,35070666,AR08GQF1187B98E316,0,0,Daath,technical death metal,0.874545527,138009,SOISHVF12A8AE496BB
416985865,267454194,ARZGMLE11F4C840C9D,0,0,Extasick,digital hardcore,1,483228,SOLEQYS12AB017D59D
681130242,453399083,AROATPL1187FB48E12,34.16788,-111.9307,UFO,heavy metal,0.998705128,516641,SOPHMAS12AB0186B88
897178039,438234414,ARBXIDR1187B9AB77E,0,0,Avril - Remix By Ana Rago,trip hop,0.916080634,123825,SOVCZHI12A6D4FAB0D
565971267,384018129,ARYCP7D1187B99516B,43.64856,-79.38533,Pat Travers,blues-rock,1,611925,SOFZJFU12A8C1420A1
818319359,667294596,ARVN9FZ1187FB393F1,0,0,SNOWPATROL,indie rock,0.999541099,369886,SOEWJWO12AB01865EB
686452083,517259283,ARMD6JB1187FB3B0E7,0,0,Die Fantastischen Vier,pop rap,0.980635536,601992,SOISSLO12AC96185B0
3863811,0,ARFAGIR1187B997EA1,0,0,Jeanie Lambe & The Danny Moss Quartet,hip hop,1,367900,SOCYAKZ12AB018708F
498663649,32188269,AR6C8EJ1187FB3F473,0,0,Nelson Ned,latin jazz,1,158078,SOAXABK12A8C13C76F
851218064,510490081,AROHMXL1187B9AF4B2,0,0,Yung Joc,gangster rap,0.999734197,124147,SOOBSJW12A6D4FA2B2
455679779,34369745,ARWNRBH1187B9B7E68,48.88437,2.26934,Philippe Sarde,smooth jazz,0.912731779,452242,SOWFQKL12AB017D754
508731241,332930951,ARRVUWA1187B9A0FE2,21.51102,-77.80679,Orquesta AragA3n,charanga,1,508063,SOACHGQ12AB018590E
458055179,23345958,AR0LVFQ1187B9A84E0,40.71455,-74.00712,Jason Miles,jazz fusion,0.982156256,222208,SOKQFOM12A8C13E738
363734084,140390475,ARZCEOJ1187B9A91C0,0,0,State of Chaos,tech house,0.852092269,126280,SOZEMEV12A6D4F9317
79309437,568491815,ARD2NDU1187B99B615,0,0,Dropkick Murphys,celtic punk,0.947278167,204315,SOQGZBE12A8C139160
560882279,345063467,AREJO121187B995676,0,0,Taint,power electronics,1,244757,SONMGHJ12A8C137426
67161064,421973968,AR5WPYF1187B9B40DA,38.25486,-85.7664,VHS Or Beta,disco,0.97641938,152147,SOFRROW12A6701CBEA
384772191,0,ARN5BHA1187B99E072,0,0,Leonard Kwan,slack key guitar,1,437901,SOIMFZR12AB017F041
494073815,328073305,ARUZL121187FB4B42D,0,0,True Believers,melodic hardcore,0.935702622,235400,SOCPSFM12A8C136A50
446326628,425728131,ARW040W1187FB51082,0,0,Les Hurlements D'leo,folk rock,0.979970718,623410,SOPWBZR12AB017C46D
338173032,279901462,ARQ7XJG1187B991CEC,0,0,Charanga Forever,salsa,1,380552,SORSTBQ12A8C144986
436155425,0,AR7S48C1187B99711E,33.15049,-96.83464,Zuzu Bollin,r&b,0.989361272,263855,SOSVQVA12A8C137DEA
815437803,613443198,ARM7C1Q1187FB471C8,0,0,Bullet For My Valentine,alternative metal,1,389989,SOHXSRS12CF530E601
309621411,166568299,ARYHTYH11EBCD7C884,0,0,The Hit Factory,free music,1,273745,SOETFVQ12A8151E8B3
457207167,320919611,AR7UOUK1187B99078C,0,0,Terry Snyder,space age pop,0.887277229,29321,SOAFUDP12A6D4F7211
695416519,412110495,ARGEKDX1187FB3A5BF,40.65507,-73.94888,Marcus Miller,jazz funk,1,627807,SOQZWXR12AB017FDE3
608018106,285523231,ARNQESK11F4C83FD6F,0,0,Beatnuts,grime,0.891765101,284078,SOTNQRU12A8C131FEF
522590185,390641236,ARN03F71187FB4E3F4,0,0,Ayo,neo soul,0.948532447,350343,SOGXQRO12A8AE47D50
749395045,464517526,ARJ9B1V1187FB4DD1F,0,0,Kid Sister,hip house,0.882638133,814253,SOFDHHB12AB0187788
221726078,282402199,ARSS1OZ1187FB54440,0,0,Mons Leidvin Takle,lullaby,1,735109,SOOCMUD12AC4686532
684994897,415517083,ARDG9Z71187B997023,51.50632,-0.12714,Public Image Ltd,dance rock,1,23176,SOPDAMI12A58A782EA
847081688,625080481,ARZWK2R1187B98F09F,0,0,Rise Against,hardcore punk,0.947856132,216087,SORZHIP12A8C13EEB8
732571745,457981674,ARNNQ9E1187FB3C82F,0,0,Sizzla,dancehall,0.97102593,743543,SOIHMBZ12AC4688FD5
27585437,423356106,ARWI6LR1187FB46E9F,43.57607,7.01815,Richard Galliano,tango,0.979051263,645036,SOSLSTE12AB0180800
581884359,347006921,ARWSMC91187B9AD369,51.48126,-3.18067,Helen Love,power pop,0.926846872,594771,SOWEMDM12AC3DFA56B
185774967,0,ARZAXOR11F4C83EB65,0,0,David Mingyue Liang,chinese music,1,540711,SOOUWXD12AB0181D16
508676201,377888131,ARFK98R1187B9B0552,43.64856,-79.38533,Pursuit Of Happiness,power pop,0.999229538,555131,SOONDHS12A58A7CADA
570900104,393292711,ARU9Q5Q1187FB3D6EB,34.05349,-118.24532,Bobby Hutcherson,latin jazz,0.887670372,619435,SODYVBO12AB017C3A5
709472621,451998594,AR57Z841187B9B7D7D,0,0,Gregory Isaacs,lovers rock,0.97497407,639500,SOXKVHN12AB0184051
